Text filter;Country;Place;Date;Retweet count;Reply count;Favorites;Timestamp
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:46;96;30;79;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 17:46;957;173;366;No
Andrés Arauz;Ecuador;Santa Elena;01/01/2021 17:46;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:47;933;169;358;No
Xavier Hervas;Ecuador;Azuay;01/01/2021 17:47;24;18;55;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:48;933;169;358;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 17:49;951;172;364;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:49;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:49;951;172;364;No
Andrés Arauz;Ecuador;Santa Elena;01/01/2021 17:49;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:50;93;29;78;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 17:50;864;158;335;Yes
Guillermo Lasso;Ecuador;Cañar;01/01/2021 17:50;8511;1432;2884;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 17:51;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:51;9;15;50;No
Xavier Hervas;Ecuador;Guayas;01/01/2021 17:52;954;173;365;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:52;10062;1691;3401;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 17:53;375;76;172;No
Yaku Pérez;Ecuador;Loja;01/01/2021 17:53;90;29;77;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 17:53;864;158;335;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:54;933;169;358;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 17:55;9306;1565;3149;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 17:56;957;173;366;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 17:56;957;173;366;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 17:56;9;15;50;No
Guillermo Lasso;Ecuador;Pastaza;01/01/2021 17:56;3;14;48;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 17:56;9;15;50;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 17:56;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 17:57;864;158;335;No
Guillermo Lasso;Ecuador;Morona Santiago;01/01/2021 17:58;3;14;48;No
Yaku Pérez;Ecuador;Cotopaxi;01/01/2021 17:58;9;15;50;No
Lucio Guitérrez;Ecuador;Orellana;01/01/2021 17:59;957;173;366;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 17:59;357;73;166;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:00;957;173;366;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:00;540;104;227;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:01;3363;574;1168;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:01;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:01;99;30;80;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:02;24;18;55;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 18:02;24;18;55;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:02;9;15;50;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:02;951;172;364;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:02;933;169;358;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:02;864;158;335;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:02;12;16;51;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 18:02;3;14;48;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 18:02;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:02;363;74;168;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:02;24;18;55;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:02;495;96;212;Yes
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:02;9;15;50;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:02;495;96;212;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:02;93;29;78;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:02;3459;590;1200;No
Xavier Hervas;Ecuador;Guayas;01/01/2021 18:10;93;29;78;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:10;93;29;78;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:10;9306;1565;3149;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:10;120;34;87;No
Lucio Guitérrez;Ecuador;Pichincha;01/01/2021 18:11;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:11;93;29;78;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:11;951;172;364;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:11;9555;1606;3232;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:11;9060;1524;3067;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:11;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:12;906;165;349;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 18:12;933;169;358;No
Yaku Pérez;Ecuador;Santa Elena;01/01/2021 18:12;933;169;358;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:12;96;30;79;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:12;957;173;366;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:13;9;15;50;No
Lucio Guitérrez;Ecuador;Pichincha;01/01/2021 18:13;1002;181;381;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:13;957;173;366;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:14;10062;1691;3401;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 18:14;87;28;76;Yes
Andrés Arauz;Ecuador;Cañar;01/01/2021 18:14;9;15;50;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 18:14;957;173;366;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 18:15;93;29;78;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:15;906;165;349;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:15;9060;1524;3067;No
Guillermo Lasso;Ecuador;Tungurahua;01/01/2021 18:15;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:15;9;15;50;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:16;933;169;358;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:16;957;173;366;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:17;9;15;50;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 18:17;933;169;358;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:17;96;30;79;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:18;93;29;78;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:20;225;51;122;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:20;9555;1606;3232;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:20;933;169;358;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:21;9555;1606;3232;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 18:21;9060;1524;3067;No
Xavier Hervas;Ecuador;Azuay;01/01/2021 18:21;93;29;78;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:21;9;15;50;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:22;0;14;47;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:22;363;74;168;No
Andrés Arauz;Ecuador;Sucumbios;01/01/2021 18:22;3657;623;1266;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:22;99;30;80;No
Guillermo Lasso;Ecuador;Cañar;01/01/2021 18:23;8511;1432;2884;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:23;9306;1565;3149;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:23;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:23;933;169;358;No
Andrés Arauz;Ecuador;Sucumbios;01/01/2021 18:23;51;22;64;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:23;99;30;80;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 18:24;864;158;335;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:24;90;29;77;No
Lucio Guitérrez;Ecuador;Pichincha;01/01/2021 18:24;9060;1524;3067;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:24;786;145;309;No
Guillermo Lasso;Ecuador;Loja;01/01/2021 18:25;9306;1565;3149;No
Andrés Arauz;Ecuador;Santa Elena;01/01/2021 18:25;6;15;49;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:25;33;19;58;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:25;9555;1606;3232;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:26;96;30;79;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:26;9306;1565;3149;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:27;933;169;358;No
Guillermo Lasso;Ecuador;Tungurahua;01/01/2021 18:27;93;29;78;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:28;93;29;78;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:28;957;173;366;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:28;90;29;77;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:29;24;18;55;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 18:30;87;28;76;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:30;501;97;214;Yes
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:30;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:30;933;169;358;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:30;36;20;59;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 18:31;933;169;358;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:31;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:31;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:32;93;29;78;No
Lucio Guitérrez;Ecuador;Guayas;01/01/2021 18:33;954;173;365;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:35;9;15;50;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 18:35;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:35;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:36;9306;1565;3149;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:36;822;151;321;No
Guillermo Lasso;Ecuador;Loja;01/01/2021 18:36;906;165;349;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:37;957;173;366;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:37;933;169;358;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:37;9;15;50;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:37;372;76;171;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 18:38;3;14;48;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:39;9057;1523;3066;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:40;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:40;9;15;50;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:41;9507;1598;3216;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:41;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:42;96;30;79;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:43;1002;181;381;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:44;9060;1524;3067;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:44;933;169;358;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:44;9;15;50;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:45;90;29;77;No
Andrés Arauz;Ecuador;Bolívar;01/01/2021 18:45;951;172;364;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:45;9;15;50;No
Guillermo Lasso;Ecuador; Chimborazo;01/01/2021 18:45;9507;1598;3216;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:45;93;29;78;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:46;90;29;77;No
Xavier Hervas;Ecuador;Azuay;01/01/2021 18:46;93;29;78;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:46;225;51;122;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:46;96;30;79;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:46;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:47;99;30;80;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:47;96;30;79;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:48;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:48;336;70;159;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:48;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:48;957;173;366;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 18:48;657;123;266;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:48;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:49;9555;1606;3232;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:49;90;29;77;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:49;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:49;2259;390;800;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:49;93;29;78;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:49;9060;1524;3067;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:50;24;18;55;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 18:51;864;158;335;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:51;9555;1606;3232;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 18:52;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:52;9555;1606;3232;No
Yaku Pérez;Ecuador; Chimborazo;01/01/2021 18:53;9507;1598;3216;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 18:53;93;29;78;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:53;9060;1524;3067;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:53;90;29;77;No
Guillermo Lasso;Ecuador;Esmeraldas;01/01/2021 18:53;951;172;364;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:55;933;169;358;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:55;951;172;364;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:55;9057;1523;3066;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:57;96;30;79;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:57;933;169;358;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 18:57;87;28;76;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:58;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 18:58;93;29;78;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:58;96;30;79;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 18:59;9555;1606;3232;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:59;0;14;47;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 18:59;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 18:59;6561;1107;2234;No
Yaku Pérez;Ecuador;Cañar;01/01/2021 19:00;84;28;75;No
Lucio Guitérrez;Ecuador;Guayas;01/01/2021 19:00;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:00;9555;1606;3232;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:00;84;28;75;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:01;99;30;80;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:02;906;165;349;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:02;9555;1606;3232;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:02;90;29;77;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:02;540;104;227;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 19:02;957;173;366;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:02;1002;181;381;No
Lucio Guitérrez;Ecuador;Pichincha;01/01/2021 19:02;933;169;358;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 19:02;930;169;357;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:02;951;172;364;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 19:02;3;14;48;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:02;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:02;369;75;170;Yes
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:06;93;29;78;No
Xavier Hervas;Ecuador;Azuay;01/01/2021 19:06;93;29;78;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:06;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:06;933;169;358;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:02;96;30;79;No
Andrés Arauz;Ecuador;Loja;01/01/2021 19:08;9306;1565;3149;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:08;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:08;96;30;79;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 19:02;933;169;358;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:10;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:10;336;70;159;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:10;495;96;212;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:10;954;173;365;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:10;0;14;47;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:11;0;14;47;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 19:11;9060;1524;3067;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:11;9060;1524;3067;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 19:11;366;75;169;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:11;9555;1606;3232;No
Andrés Arauz;Ecuador;Bolivar;01/01/2021 19:12;1002;181;381;No
Lucio Guitérrez;Ecuador;Pichincha;01/01/2021 19:13;93;29;78;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:13;933;169;358;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:14;96;30;79;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:14;864;158;335;No
Yaku Pérez;Ecuador;Cañar;01/01/2021 19:14;0;14;47;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:15;90;29;77;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:16;90;29;77;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 19:16;957;173;366;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:17;87;28;76;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:18;864;158;335;No
Andrés Arauz;Ecuador;Loja;01/01/2021 19:18;9510;1599;3217;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:19;93;29;78;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:19;93;29;78;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:19;99;30;80;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:20;957;173;366;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:20;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:21;543;104;228;No
Lucio Guitérrez;Ecuador;Pichincha;01/01/2021 19:21;99;30;80;No
Guillermo Lasso;Ecuador;Pastaza;01/01/2021 19:21;9507;1598;3216;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 19:21;951;172;364;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:22;957;173;366;No
Guillermo Lasso;Ecuador;Loja;01/01/2021 19:22;10062;1691;3401;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 19:23;3660;624;1267;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:23;1035;186;392;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:23;9;15;50;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:23;96;30;79;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:23;9;15;50;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:24;957;173;366;Yes
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:25;96;30;79;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:25;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:25;96;30;79;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:25;0;14;47;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:25;3411;582;1184;No
Xavier Hervas;Ecuador;Cañar;01/01/2021 19:25;906;165;349;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:26;24;18;55;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:26;9060;1524;3067;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:26;339;70;160;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:26;9;15;50;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 19:26;54;23;65;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:26;93;29;78;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:27;330;69;157;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 19:28;90;29;77;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:29;96;30;79;No
Yaku Pérez;Ecuador;Guayas;01/01/2021 19:29;933;169;358;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:29;24;18;55;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:29;957;173;366;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:30;954;173;365;No
Guillermo Lasso;Ecuador;Cañar;01/01/2021 19:30;906;165;349;No
Guillermo Lasso;Ecuador;El Oro;01/01/2021 19:31;930;169;357;No
Andrés Arauz;Ecuador;Manabí;01/01/2021 19:31;93;29;78;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:32;9060;1524;3067;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:32;24;18;55;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:32;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:32;5208;882;1783;No
Guillermo Lasso;Ecuador;Sucumbios;01/01/2021 19:33;1611;282;584;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 19:33;933;169;358;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:34;9555;1606;3232;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:34;96;30;79;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:35;10059;1690;3400;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:35;96;30;79;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:36;954;173;365;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:36;90;29;77;No
Guillermo Lasso;Ecuador;Cotopaxi;01/01/2021 19:36;96;30;79;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 19:36;933;169;358;Yes
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:37;9507;1598;3216;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:37;90;29;77;No
Xavier Hervas;Ecuador;Guayas;01/01/2021 19:37;96;30;79;No
Xavier Hervas;Ecuador;Azuay;01/01/2021 19:38;933;169;358;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:39;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:41;933;169;358;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:42;24;18;55;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:42;495;96;212;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 19:43;93;29;78;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:43;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:43;0;14;47;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:45;957;173;366;No
Lucio Guitérrez;Ecuador;Guayas;01/01/2021 19:45;951;172;364;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:45;9;15;50;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:46;933;169;358;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:46;933;169;358;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:46;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:47;870;159;337;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 19:47;99;30;80;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:47;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:48;99;30;80;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:48;906;165;349;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:49;954;173;365;No
Xavier Hervas;Ecuador;Azuay;01/01/2021 19:49;9555;1606;3232;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:50;93;29;78;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:50;9060;1524;3067;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:50;954;173;365;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:52;93;29;78;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:52;9;15;50;No
Yaku Pérez;Ecuador;Azuay;01/01/2021 19:53;9555;1606;3232;No
Xavier Hervas;Ecuador;Pichincha;01/01/2021 19:53;9306;1565;3149;No
Andrés Arauz;Ecuador;Sucumbios;01/01/2021 19:53;33;19;58;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:53;2262;391;801;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:55;0;14;47;No
Guillermo Lasso;Ecuador;Guayas;01/01/2021 19:56;954;173;365;No
Yaku Pérez;Ecuador;Pichincha;01/01/2021 19:56;906;165;349;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:56;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;01/01/2021 19:56;87;28;76;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:57;954;173;365;No
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 19:57;2262;391;801;Yes
Lucio Guitérrez;Ecuador;Azuay;01/01/2021 19:58;933;169;358;No
Andrés Arauz;Ecuador;Azuay;01/01/2021 19:58;957;173;366;No
Guillermo Lasso;Ecuador;Azuay;01/01/2021 19:59;933;169;358;No
Guillermo Lasso;Ecuador;Pichincha;01/01/2021 19:59;864;158;335;No
Andrés Arauz;Ecuador;Guayas;01/01/2021 19:59;786;145;309;No
